Id,recommendations
508802,"[454291, 729798, 697194, 714538, 754334, 760008, 744573, 618510, 624802, 746764, 723145, 671628, 685997, 738362, 725277, 13683, 518601, 489280, 781425, 1673]"
741032,"[493915, 135237, 723145, 763557, 685997, 671628, 768951, 725277, 738362, 666397, 588001, 618510, 624802, 524668, 621784, 727894, 489280, 781425, 729798, 697194]"
754322,"[718844, 785244, 645952, 771145, 821943, 759257, 757769, 778776, 1153589, 761261, 995586, 790999, 1247234, 838309, 875539, 772796, 772698, 805006, 722893, 760969]"
728125,"[753033, 826602, 751178, 737608, 752618, 726649, 642224, 594152, 520446, 728886, 664601, 715819, 656690, 654997, 680438, 512191, 737290, 608994, 667869, 978630]"
846716,"[660366, 1032411, 777116, 508734, 706345, 685134, 662409, 796123, 689249, 718149, 789179, 584756, 335647, 760969, 771145, 821943, 722893, 759257, 718866, 965198]"
766076,"[567714, 539434, 693489, 640389, 221437, 714277, 542421, 692969, 681711, 650625, 649918, 733425, 728212, 484297, 662910, 632040, 567409, 664474, 522637, 614456]"
643537,"[644435, 546449, 71805, 26505, 624963, 527400, 228165, 750276, 346687, 634244, 778552, 6477, 4011, 270946, 9992, 714338, 752916, 658777, 728886, 515919]"
728212,"[673175, 750072, 539434, 737157, 679063, 752205, 645556, 712395, 697413, 567714, 682110, 640389, 693489, 655146, 644174, 758046, 652912, 542421, 582944, 653734]"
726661,"[754310, 768509, 686941, 723895, 732670, 14906, 872978, 729619, 682666, 714418, 722836, 708131, 764270, 711564, 749079, 752455, 820792, 723212, 746750, 748172]"
668156,"[722251, 976094, 686919, 498208, 499573, 599960, 603206, 587301, 658760, 623856, 772879, 746957, 520390, 582927, 424998, 272685, 279641, 9584, 114150, 17654]"
756252,"[653659, 515916, 467936, 316029, 630191, 722209, 653601, 722968, 742777, 613504, 639798, 653584, 524780, 364733, 436459, 235271, 539819, 517468, 160068]"
679247,"[681509, 722083, 726151, 596054, 524034, 10312, 188161, 6957, 443009, 580175, 645693, 743382, 663870, 665429, 471707, 290250, 9340, 203801, 582206, 4808]"
780525,"[687838, 586597, 720851, 675485, 80, 717675, 727750, 681690, 632587, 689154, 673368, 696404, 729648, 683287, 594023, 552364, 696536, 755328, 718084, 518596]"
685571,"[572751, 662687, 646150, 701675, 674607, 652004, 741611, 760554, 658410, 639392, 420634, 416149, 755529, 766238, 749544, 662910, 726739, 618355, 805003, 648643]"
595266,"[655371, 638605, 623195, 508101, 615684, 682377, 425001, 317560, 760050, 676838, 598354, 27567, 11007, 252512, 381341, 622020, 338967, 621268, 536396, 585527]"
666659,"[735903, 754612, 463870, 714375, 663124, 671227, 650015, 625568, 960208, 648371, 599975, 666139, 463022, 602654, 844203, 401313, 761163, 686245, 733156, 676839]"
746750,"[872978, 820792, 723212, 711564, 714575, 739215, 722836, 714418, 708131, 682666, 729619, 764270, 691582, 752455, 769647, 751126, 1154745, 686941, 723895, 39104]"
655311,"[661067, 775790, 751181, 777236, 654905, 235, 634904, 613183, 649244, 640121, 521844, 819541, 774149, 718334, 666659, 712144, 586921, 669293, 735903, 672227]"
639392,"[658410, 749544, 662687, 652004, 760554, 741611, 420634, 423891, 674607, 572751, 681630, 662910, 550035, 646150, 567409, 632040, 685571, 599521, 652912, 758046]"
714511,"[678585, 679989, 718334, 613361, 647813, 679898, 672227, 613183, 521844, 513399, 493591, 24801, 9907, 513584, 663360, 726664, 653606, 664031, 582596, 751181]"
985101,"[480105, 511425, 500890, 509932, 651391, 544415, 698432, 763484, 653606, 775790, 654905, 777236, 581599, 467956, 423627, 59968, 451764, 235, 499338, 588730]"
631420,"[696817, 748897, 748901, 550649, 675485, 80, 727750, 632587, 701510, 517764, 518596, 586597, 579893, 696404, 729648, 780525, 687838, 673368, 552364, 696536]"
625658,"[641960, 559401, 515087, 9909, 406, 535845, 619594, 771002, 623666, 596876, 658905, 626975, 477657, 438145, 843, 609418, 390874, 661930, 607822]"
648723,"[458344, 652483, 604031, 587970, 661095, 743283, 621268, 18329, 381341, 345920, 252512, 20943, 27567, 9603, 141043, 499726, 637860, 715978, 615684]"
719033,"[4488, 608994, 595149, 767585, 611640, 587424, 17918, 611489, 715658, 701175, 714338, 770428, 767479, 634544, 654997, 644444, 702936, 373858, 613368, 680438]"
672035,"[589366, 713429, 667338, 685814, 742249, 616324, 660354, 256423, 640121, 649244, 751186, 688173, 688848, 675598, 678246, 712144, 819541, 653747, 669293]"
818524,"[714655, 664691, 609793, 698052, 684697, 572999, 651717, 658806, 749584, 824194, 675595, 773655, 544355, 595445, 638706, 656566, 693860, 675554, 676601]"
752916,"[586351, 667869, 699060, 754800, 978630, 525946, 628229, 618416, 649058, 634544, 644444, 712331, 653658, 552269, 585744, 615667, 677574, 642208, 680252, 715658]"
525540,"[529485, 478860, 540709, 475214, 309, 581734, 517468, 539819, 722209, 550231, 447362, 712121, 487616, 621462, 296524, 5879, 51828, 896, 642803]"
746752,"[571123, 539529, 612506, 576017, 695476, 625658, 667018, 679888, 703134, 548755, 630766, 557940, 641960, 559401, 515087, 9909, 653, 74523, 406, 543580]"
718659,"[656276, 588656, 687090, 597156, 530956, 455207, 323272, 318850, 219, 608317, 627725, 680988, 608104, 407890, 587488, 339380, 639414, 739267, 760981, 698992]"
649244,"[712144, 669293, 678246, 819541, 653747, 256423, 660354, 742249, 802171, 713429, 667338, 685814, 672035, 589366, 616324, 696833, 750160, 821070, 653574]"
110650,"[681058, 883082, 772609, 734711, 697014, 810969, 859289, 740035, 768434, 922158, 144156, 785952, 922154, 1022661, 768441, 574089, 754181, 532953, 764945, 638177]"
766534,"[726658, 748440, 773935, 732224, 959586, 764567, 750450, 825375, 686786, 694250, 1236537, 186361, 629441, 773380, 764439, 686927, 756550, 777636, 666111, 1134241]"
539529,"[571123, 612506, 746752, 576017, 695476, 679888, 630766, 548755, 703134, 557940, 667018, 625658, 641960, 515087, 559401, 9909, 653, 74523, 406, 543580]"
741328,"[22398, 523077, 449756, 466411, 717689, 623666, 771002, 619594, 609418, 348657, 549514, 9909, 6479, 559401, 515087, 512731, 737288, 703134, 548755, 625658]"
667585,"[614179, 757305, 508, 426426, 575813, 765718, 617397, 665358, 660943, 590854, 736146, 507317, 487558, 492188, 509364, 424694, 672128, 473033, 44520, 541611]"
727705,"[770277, 517412, 684281, 586534, 255890, 502425, 737802, 679890, 656285, 392586, 505600, 737288, 471853, 45243, 609418, 651793, 653581, 633908, 771002, 623666]"
345942,"[648572, 716978, 690369, 693285, 686092, 526019, 537061, 553835, 554914, 638983, 680706, 347291, 206356, 638866, 586742, 672979, 39148, 51371, 774259, 506596]"
583755,"[633604, 521844, 613183, 679989, 647813, 679898, 613361, 672227, 718334, 774149, 745527, 513399, 369202, 985, 681429, 708336, 663360, 526225, 599975, 664031]"
718831,"[707504, 701487, 735921, 716220, 663917, 662915, 778743, 939909, 759564, 996345, 686622, 869637, 731222, 756359, 617101, 16394, 731486, 725084, 669185]"
683199,"[781776, 488707, 733425, 522637, 614456, 348009, 693489, 640389, 567714, 539434, 637881, 676691, 664474, 632040, 641175, 770156, 569916, 560391, 662910, 484297]"
714277,"[681711, 764, 567971, 622420, 11186, 567409, 662910, 766076, 649918, 718863, 702738, 720886, 653734, 692969, 555974, 522637, 649819, 614456, 582732, 541560]"
572637,"[641662, 698860, 722248, 653335, 440472, 336000, 4133, 438146, 498402, 678391, 568490, 587, 552178, 185987, 30368, 198185, 545836, 340104, 679045]"
729259,"[773936, 772732, 771305, 751562, 735364, 773661, 779611, 736517, 686942, 768353, 764699, 678801, 594895, 655424, 753625, 749924, 839471, 734366, 773935, 668044]"
748807,"[650247, 729641, 656686, 729240, 754212, 757163, 730269, 753608, 926320, 848500, 808975, 738926, 810962, 759633, 774810, 570701, 669972, 749093, 671577]"
704630,"[653643, 836115, 627290, 399796, 137093, 523371, 763915, 435615, 639798, 742777, 722968, 650783, 706510, 751494, 524780, 382597, 436459, 54182, 638238, 160068]"
862280,"[673, 213, 3580, 548544, 784607, 722103, 590403, 695576, 396371, 4192, 619188, 677024, 679657, 533514, 272, 640, 622585, 683342, 181812, 559]"
731949,"[718633, 5801, 207, 749032, 339, 11416, 556984, 728116, 710001, 665671, 514207, 455004, 650747, 450465, 1632, 496915, 490132, 4964, 388, 581387]"
651391,"[698432, 544415, 451764, 511425, 652009, 615466, 630878, 751656, 597231, 844203, 502422, 49688, 623634, 426613, 235, 59968, 5156, 467956, 266450, 655187]"
777116,"[662409, 685134, 706345, 1032411, 660366, 508734, 846716, 796123, 718149, 789179, 689249, 584756, 335647, 718866, 747999, 760969, 965198, 769990, 677639, 821943]"
881274,"[458673, 12684, 727750, 638045, 516784, 366122, 659067, 793835, 725905, 653729, 713828, 848005, 672979, 706249, 720851, 778501, 612654, 470821, 345911, 51371]"
347291,"[680706, 716978, 526019, 672979, 638983, 554914, 613868, 206356, 51371, 774259, 727750, 717675, 653758, 786718, 698067, 530973, 582878, 586265, 640243, 621763]"
640421,"[594718, 520318, 617784, 742391, 404, 249660, 17654, 897, 424998, 661914, 520390, 582927, 628053, 772879, 623856, 603206, 599960, 528085, 584288, 579245]"
649918,"[419706, 714277, 555974, 681711, 766076, 681630, 662910, 567409, 11186, 420634, 567971, 652004, 741611, 760554, 657018, 679063, 719643, 752205, 737157, 750072]"
544355,"[468291, 824194, 727357, 735210, 714655, 675595, 664691, 773655, 665435, 818524, 628194, 757995, 684697, 698052, 638706, 658806, 693860, 651717, 656566, 609793]"
648643,"[628115, 707176, 758046, 582944, 652912, 589536, 752205, 679063, 645556, 682110, 750072, 712395, 737157, 697413, 673175, 743601, 687156, 731841, 645967, 655146]"
748911,"[577024, 618363, 750246, 765458, 879066, 753230, 616018, 493014, 396121, 684471, 970728, 668195, 750272, 525661, 511322, 517940, 106219, 49014, 8467]"
765613,"[669267, 750160, 821070, 656283, 699280, 653756, 653574, 712393, 669480, 696833, 566368, 819541, 653747, 669293, 678246, 712144, 740843, 941407, 696111, 664027]"
731931,"[972249, 733216, 674509, 817828, 669215, 732515, 855659, 651166, 360072, 773384, 763648, 811445, 745966, 624047, 666082, 756563, 1223888, 667651, 714458, 889202]"
728133,"[536396, 35124, 453755, 56815, 38810, 543727, 664035, 653708, 637860, 615684, 715978, 480434, 317560, 535845, 27567, 406, 227156, 252512, 345920, 381341]"
746180,"[620883, 609242, 706783, 718400, 735129, 530382, 341013, 1978, 59961, 440374, 77, 671039, 545609, 505225, 528085, 616880, 826551, 724450, 575426, 687933]"
748897,"[550649, 696817, 631420, 748901, 675485, 80, 727750, 663508, 618748, 701510, 632587, 689154, 729648, 687838, 683287, 780525, 673368, 755328, 594023, 552364]"
582732,"[567971, 681711, 714277, 118007, 764, 613370, 613096, 735838, 641483, 580629, 569814, 492190, 622420, 539565, 637881, 505015, 533, 11186, 326215, 560391]"
739246,"[774372, 736604, 761874, 674446, 693906, 653735, 695762, 690596, 629421, 674886, 680438, 654997, 686820, 528761, 608504, 671812, 600354, 773764, 689723, 582885]"
725905,"[366122, 720851, 12684, 586597, 649294, 582878, 687838, 780525, 881274, 717675, 727750, 638045, 516784, 617921, 593652, 80, 638983, 659067, 675485, 793835]"
802843,"[618353, 755433, 675594, 669972, 774810, 757163, 810962, 749093, 738926, 671577, 808975, 848500, 926320, 622180, 675364, 777306, 729641, 656686, 754212, 787428]"
631344,"[759691, 686677, 756905, 762915, 635093, 697357, 767285, 729443, 800903, 666111, 777636, 756550, 686927, 629441, 664210, 619675, 644903, 594258, 727171]"
760050,"[598354, 638605, 274167, 655371, 773764, 740985, 604031, 661095, 587970, 743283, 621268, 381341, 252512, 595266, 20943, 27567, 141043, 499726, 554241]"
662687,"[674607, 760554, 741611, 652004, 639392, 658410, 420634, 572751, 749544, 662910, 685571, 650625, 628115, 805003, 648643, 707176, 620725, 758046, 542421, 652912]"
660717,"[22954, 673072, 517148, 575813, 426426, 10802, 614179, 676148, 462477, 259693, 1716, 424694, 9313, 42113, 496243, 660943, 614560, 765718, 571785, 676792]"
749544,"[639392, 658410, 734282, 728699, 762618, 662687, 681630, 572751, 662910, 632040, 646150, 567409, 11186, 423891, 420634, 760554, 741611, 652004, 647325, 657018]"
723212,"[820792, 711564, 714575, 682666, 764270, 722836, 729619, 708131, 714418, 872978, 691582, 1154745, 751126, 746750, 743270, 739215, 749079, 707159, 1090722, 842007]"
735110,"[760522, 638045, 516784, 2667, 793835, 659067, 458673, 713828, 470821, 345911, 517764, 649294, 586265, 701510, 881274, 720018, 727750, 366122, 10513, 725905]"
721916,"[647857, 756359, 789390, 1208517, 666184, 701487, 675929, 731859, 725084, 577030, 731222, 693826, 739227, 640344, 662915, 112702, 743454, 663546, 735921, 654125]"
515919,"[760484, 4484, 675041, 566927, 727246, 612706, 653569, 487476, 412547, 595931, 4011, 575479, 541099, 677574, 718840, 658751, 649057, 755977, 734622]"
734818,"[605755, 632455, 527660, 1074617, 540265, 707543, 754455, 665762, 682588, 739421, 609038, 687378, 410198, 393663, 423224, 681690, 214314, 760008, 754334, 744573]"
844203,"[671145, 463870, 651391, 698432, 754612, 544415, 451764, 500904, 511425, 634904, 575146, 652009, 615466, 630878, 666659, 735903, 744876, 546121, 751656, 597231]"
774758,"[706637, 700037, 784581, 780709, 1208902, 654345, 786309, 679129, 724099, 778026, 1238884, 765576, 421920, 683751, 660060, 1238899, 861745, 1038967, 841850, 774583]"
749032,"[718633, 5801, 207, 731949, 339, 556984, 710001, 728116, 514207, 665671, 455004, 650747, 450465, 321612, 1632, 490132, 496915, 4964, 388, 663771]"
755896,"[718863, 702738, 653734, 720886, 649819, 644174, 655146, 692007, 645556, 752205, 697413, 673175, 679063, 682110, 737157, 750072, 712395, 584792, 621757, 766159]"
748901,"[696817, 631420, 663508, 748897, 632587, 683287, 550649, 51371, 672979, 675485, 628446, 80, 717675, 727750, 701510, 780525, 755328, 552364, 687838, 696536]"
805006,"[790999, 1247234, 838309, 785244, 718844, 645952, 722893, 759257, 760969, 771145, 821943, 703754, 778776, 757769, 754322, 995586, 761261, 803240, 875539, 772796]"
712360,"[786983, 696341, 569973, 578689, 674509, 889202, 638177, 668379, 666082, 972249, 745966, 624047, 763648, 811445, 764945, 713776, 713023, 99343, 694874, 1243749]"
774259,"[526019, 716978, 550035, 429107, 620725, 206356, 85872, 554914, 638983, 680706, 347291, 693285, 743601, 645967, 731841, 686092, 691126, 687156, 674607, 674865]"
771002,"[623666, 609418, 9909, 737288, 515087, 559401, 737802, 679890, 656285, 548755, 625658, 655832, 653665, 449756, 757510, 774000, 659959, 661930, 613090]"
49688,"[235, 266450, 451764, 651391, 544415, 698432, 777236, 775790, 654905, 630878, 652009, 615466, 623634, 426613, 502422, 751656, 844203, 597231, 5156, 511425]"
750377,"[74523, 168530, 195590, 291276, 505746, 682377, 553604, 592834, 612506, 583132, 535845, 535292, 461130, 406, 11220, 455980, 429977, 38810, 56815, 653]"
720873,"[602562, 622020, 667018, 679888, 557940, 467634, 760556, 748402, 633908, 505746, 596876, 658905, 614420, 626975, 455980, 429977, 843, 168530, 390874]"
729641,"[808975, 738926, 810962, 848500, 926320, 748807, 834587, 757163, 669972, 754212, 749093, 671577, 730269, 622180, 650247, 777306, 729240, 774810, 753608]"
727894,"[759599, 527660, 634174, 410198, 664300, 754334, 605755, 688527, 819743, 744573, 760008, 714538, 723145, 632455, 1673, 734818, 596112, 741032, 665762, 754455]"
891629,"[818564, 756985, 851012, 944719, 755646, 851787, 776525, 806707, 842007, 748172, 749079, 708131, 714418, 764270, 722836, 729619, 682666, 715930, 811282, 732965]"
775821,"[677637, 655571, 714932, 1075864, 787377, 1012444, 677639, 965198, 769990, 840531, 616305, 599562, 704854, 760314, 767809, 740700, 760653, 774885, 696000]"
754612,"[463870, 666659, 735903, 602654, 401313, 844203, 470894, 632931, 11187, 463022, 599975, 666139, 671145, 681580, 648371, 663124, 960208, 671227, 650015, 625568]"
753489,"[751611, 685425, 758950, 617101, 665732, 996345, 778743, 759564, 939909, 686622, 663917, 716220, 751172, 731486, 762511, 753114, 869637, 707504, 32318, 735921]"
753114,"[676601, 695596, 731486, 32318, 665732, 758950, 12448, 727357, 675554, 749584, 751611, 685425, 751172, 572999, 609793, 9948, 20235, 773655, 675595]"
722083,"[681509, 726151, 596054, 524034, 10312, 188161, 6957, 443009, 580175, 645693, 743382, 663870, 665429, 471707, 290250, 9340, 203801, 582206, 4808]"
730972,"[621013, 651170, 632322, 588787, 642208, 552269, 585744, 649058, 587317, 390526, 5156, 426613, 448447, 623634, 667869, 754800, 699060, 978630, 615466, 652009]"
618748,"[664767, 579893, 518596, 534789, 15653, 653247, 39148, 586742, 586940, 683127, 718084, 696404, 696536, 689154, 755328, 687838, 729648, 673368, 594023, 780525]"
679890,"[737802, 656285, 737288, 471853, 609418, 653581, 623666, 619594, 771002, 549514, 517412, 717689, 684281, 501633, 565866, 76, 255890, 492452, 40751, 613090]"
586597,"[687838, 780525, 720851, 675485, 80, 717675, 727750, 632587, 518596, 579893, 517764, 552364, 696404, 755328, 689154, 729648, 683287, 673368, 594023, 696536]"
747999,"[760314, 767809, 740700, 760653, 662409, 965198, 769990, 677639, 335647, 584756, 775821, 677637, 669525, 718149, 796123, 789179, 689249, 599562, 714932]"
514705,"[547012, 305937, 273912, 575417, 346666, 780154, 653658, 767479, 613368, 634544, 644444, 618416, 11545, 658751, 677574, 12919, 65632, 141043, 645689, 652483]"
734288,"[648371, 663124, 700179, 714375, 666139, 666659, 735903, 733156, 676839, 686245, 761163, 77576, 300665, 525657, 960208, 650015, 625568, 671227, 575446, 655917]"
772879,"[603206, 599960, 976094, 520318, 617784, 742391, 499573, 340270, 404, 579245, 249660, 897, 9584, 279641, 424998, 582927, 520390, 661914, 668156]"
718556,"[697380, 214314, 393663, 423224, 718084, 689154, 696404, 594023, 552364, 755328, 696536, 673368, 1074617, 682588, 739421, 754455, 540265, 687378, 609038]"
734282,"[734285, 749544, 762618, 594174, 575769, 11186, 567409, 646150, 632040, 662910, 572751, 681630, 555974, 692969, 683556, 662059, 653734, 718863, 681711]"
648705,"[578, 731233, 653335, 9552, 678391, 712167, 572637, 552178, 30368, 340104, 698860, 641662, 722248, 524124, 440472, 336000, 509, 325789, 4133, 438146]"
635093,"[759691, 729443, 697357, 767285, 762915, 594258, 568681, 631344, 727171, 686677, 756905, 800903, 739359, 817828, 750450, 825375, 773384, 764567, 768333, 777636]"
793835,"[638045, 760522, 701510, 517764, 516784, 458673, 713828, 659067, 628446, 470821, 345911, 735110, 881274, 720018, 727750, 681690, 552364, 673368, 696536, 755328]"
346666,"[644444, 634544, 653658, 618416, 727012, 671812, 600354, 582885, 571391, 611640, 628229, 569711, 868912, 547012, 305937, 586351, 514705, 699060, 754800, 667869]"
764245,"[472674, 658412, 643438, 755340, 669146, 595228, 674779, 547590, 680943, 577922, 464052, 535172, 589615, 339095, 655, 27205, 542928, 639514, 501170, 769]"
757510,"[655832, 613090, 626975, 596876, 658905, 755339, 760556, 568768, 633908, 771002, 619594, 623666, 609418, 482981, 348657, 501633, 565866, 9909, 737288, 515087]"
743059,"[718845, 654125, 739227, 693826, 665459, 671652, 675929, 743454, 700066, 663546, 666184, 789390, 801383, 713836, 697025, 698106, 647857, 725084, 696000]"
594958,"[586921, 436053, 752505, 581599, 712144, 774149, 669293, 661067, 745527, 678246, 666659, 819541, 553641, 735903, 647813, 672227, 718334, 716892, 613361, 679989]"
760981,"[719803, 705076, 688335, 715553, 627725, 608317, 318850, 323272, 524348, 597156, 687090, 530956, 653746, 588009, 588656, 615911, 502033, 656276, 587609]"
755977,"[575479, 502422, 597231, 635918, 572123, 630878, 566927, 615466, 652009, 610290, 623634, 426613, 448447, 5156, 487476, 451764, 608845, 610461, 585744, 515919]"
745527,"[774149, 369202, 985, 681429, 708336, 735253, 752505, 715239, 960208, 633604, 583755, 599975, 463022, 485415, 27429, 753926, 526225, 716819, 401313, 761163]"
688809,"[702936, 11690, 8681, 412547, 13496, 457335, 978630, 608994, 699060, 751178, 826602, 752618, 726649, 753033, 737608, 667869, 754800, 675041, 642224, 595931]"
922158,"[697014, 768434, 810969, 734711, 785952, 1022661, 922154, 883082, 772609, 740035, 859289, 144156, 110650, 768441, 681058, 574089, 532953, 1243749, 694874, 759617]"
773650,"[643612, 588009, 524348, 37257, 622977, 718893, 627725, 608317, 501738, 653744, 713153, 693158, 659994, 675592, 719803, 601666, 571689, 519141, 11257]"
677574,"[11545, 273912, 487476, 305937, 547012, 675041, 667869, 699060, 978630, 754800, 595931, 4484, 525946, 13398, 514705, 65632, 390526, 618416, 649058]"
776673,"[710451, 667040, 732359, 673768, 820786, 977643, 872961, 1191927, 980810, 980808, 751088, 874087, 838569, 876680, 829718, 768023, 998541, 761779, 849376, 743015]"
644444,"[634544, 653658, 618416, 346666, 671812, 600354, 727012, 582885, 754800, 667869, 978630, 699060, 586351, 868912, 305937, 569711, 547012, 611640, 628229, 571391]"
598354,"[760050, 638605, 274167, 655371, 773764, 740985, 604031, 661095, 587970, 743283, 621268, 381341, 252512, 595266, 20943, 27567, 141043, 499726, 554241]"
778776,"[757769, 718844, 785244, 594681, 772796, 875539, 1247234, 838309, 645952, 754322, 761261, 995586, 664472, 1153589, 703754, 772698, 805006, 667040, 710451, 803240]"
755420,"[720748, 757697, 753272, 619653, 861531, 733423, 695614, 725487, 594342, 28609, 696048, 656561, 715930, 766319, 668602, 748172, 755646, 806707, 842007, 944719]"
752618,"[826602, 737608, 726649, 753033, 594152, 642224, 520446, 680438, 654997, 728886, 715819, 656690, 728125, 664601, 512191, 736604, 761874, 737290, 608994]"
717689,"[549514, 449756, 737288, 737802, 679890, 656285, 502425, 471853, 466411, 333352, 6479, 674944, 586591, 22398, 451918, 348657, 609418, 623666, 619594, 771002]"
640389,"[693489, 539434, 567714, 614456, 522637, 542421, 632040, 664474, 484297, 733425, 766076, 728212, 662910, 650625, 423891, 683199, 637881, 657018, 429416, 655146]"
144156,"[883082, 772609, 697014, 768434, 810969, 859289, 922158, 740035, 734711, 110650, 1022661, 922154, 768441, 785952, 681058, 574089, 754181, 532953, 764945, 668379]"
716377,"[718011, 715875, 444713, 423204, 561295, 752973, 706063, 559969, 542444, 475557, 505379, 531454, 419704, 512056, 557, 198185, 607430, 558582, 680956, 611356]"
926320,"[848500, 810962, 808975, 777306, 656686, 729641, 669972, 757163, 749093, 671577, 622180, 675594, 675364, 736759, 748807, 834587, 618353, 755433, 754212]"
754272,"[15657, 726940, 230896, 693860, 638706, 651717, 658806, 656566, 684697, 698052, 284274, 707154, 544355, 638596, 763541, 723376, 649368, 742224, 714655, 664691]"
515049,"[671812, 600354, 727012, 582885, 664035, 653708, 543727, 571419, 472500, 575417, 618746, 676859, 528761, 363676, 141043, 346666, 634544, 644444, 653658, 618416]"
655831,"[575426, 615643, 570735, 309425, 665429, 663870, 661914, 337401, 743382, 735129, 560964, 443009, 504198, 341013, 310307, 471707, 59961, 2503, 440374, 419743]"
766588,"[627103, 499726, 20943, 743283, 587970, 661095, 604031, 652483, 740985, 773764, 274167, 11247, 465136, 12919, 14442, 532204, 643882, 648723, 669664, 676838]"
765458,"[750246, 879066, 616018, 493014, 396121, 577024, 618363, 744565, 666298, 653723, 748911, 753230, 790682, 554285, 716145, 520765, 659699, 527385, 568637, 595900]"
631686,"[658009, 593652, 617921, 582878, 674865, 681022, 686092, 691126, 504321, 597290, 554914, 638983, 725905, 720851, 366122, 664280, 649294, 648572, 621763, 786718]"
742777,"[722968, 524780, 436459, 160068, 660609, 614971, 664698, 632666, 756252, 595940, 653659, 515916, 467936, 399796, 425194, 316029, 554371, 137093, 11104, 630191]"
732224,"[764567, 750450, 825375, 694250, 1236537, 686786, 186361, 629441, 773380, 773935, 764439, 777636, 686927, 666111, 756550, 1134241, 766534, 669163, 739359]"
638866,"[690369, 586742, 672979, 51371, 206356, 698410, 716978, 534789, 648572, 717675, 727750, 683287, 345942, 6589, 15653, 693285, 347291, 638983, 680706, 554914]"
410198,"[527660, 632455, 664300, 681690, 393663, 423224, 759599, 687378, 754455, 540265, 682588, 1074617, 739421, 665762, 609038, 707543, 214314, 734818, 727894, 634174]"
774885,"[661728, 696000, 671652, 665459, 760314, 740700, 760653, 767809, 1075864, 787377, 1012444, 616305, 714932, 655571, 713836, 698106, 801383, 697025, 775821, 677637]"
729619,"[714418, 764270, 722836, 682666, 711564, 749079, 820792, 723212, 776525, 842007, 748172, 806707, 944719, 755646, 851012, 851787, 1154745, 751126, 756985]"
627479,"[627466, 581316, 612315, 666139, 682426, 664031, 663124, 582596, 648371, 644090, 613183, 655311, 649244, 521844, 640121, 762897, 587792, 712144, 745527, 819541]"
751656,"[713429, 667338, 802171, 672035, 651391, 589366, 685814, 544415, 742249, 698432, 616324, 660354, 451764, 256423, 511425, 649244, 640121, 630878, 675598, 615466]"
735903,"[754612, 463870, 714375, 663124, 671227, 650015, 625568, 960208, 648371, 599975, 666139, 463022, 602654, 844203, 401313, 761163, 686245, 733156, 676839]"
765723,"[13885, 505225, 592984, 671909, 436549, 369697, 570661, 261768, 264644, 401898, 471707, 713153, 501738, 653744, 560204, 602301, 645693, 580175, 582206, 665429]"
811445,"[745966, 763648, 889202, 569973, 732515, 855659, 696341, 786983, 674509, 647568, 360072, 713023, 733216, 714458, 1223888, 667651, 756563, 712360, 972249]"
771305,"[751562, 779611, 655424, 773936, 729259, 773661, 735364, 768353, 594895, 759633, 768660, 678801, 764699, 668044, 736517, 686942, 570701, 729240, 749924]"
725082,"[769647, 944719, 748172, 776525, 806707, 851012, 851787, 755646, 842007, 749079, 768509, 764270, 729619, 682666, 714418, 722836, 708131, 715930, 732965, 754310]"
330,"[68721, 44833, 1656, 127585, 10528, 58574, 51497, 514207, 663771, 607297, 606523, 733317, 660056, 207, 458156, 292011, 49538, 82992, 490132, 496915]"
586591,"[451918, 549514, 653581, 586863, 492452, 717689, 585759, 333352, 471853, 466411, 653601, 656285, 679890, 737802, 502425, 532870, 669179, 417466, 665867]"
493915,"[135237, 763557, 741032, 524668, 621784, 844809, 607475, 53566, 666397, 725277, 685997, 738362, 671628, 768951, 588001, 618510, 624802, 682927, 584152, 763541]"
423224,"[214314, 754455, 739421, 707543, 540265, 609038, 1074617, 682588, 687378, 751183, 697380, 718556, 744573, 754334, 760008, 714538, 740996, 410198, 689244]"
664474,"[693489, 640389, 539434, 567714, 522637, 614456, 542421, 509730, 632040, 484297, 728212, 766076, 749618, 733425, 662910, 650625, 48732, 754067, 423891, 637881]"
436552,"[515911, 8932, 522924, 523781, 554285, 527385, 595900, 49014, 106219, 517940, 728113, 653594, 525661, 480857, 709681, 684471, 668195, 970728, 630220]"
718866,"[747999, 760314, 767809, 740700, 760653, 662409, 965198, 769990, 677639, 335647, 584756, 775821, 677637, 669525, 718149, 796123, 789179, 689249, 599562, 714932]"
760969,"[706345, 685134, 722893, 771145, 821943, 759257, 645952, 785244, 805006, 718844, 790999, 777116, 703754, 995586, 761261, 754322, 1247234, 838309, 772698, 514710]"
762897,"[242042, 283350, 682426, 664031, 653606, 582596, 467956, 59968, 644090, 597231, 587792, 679898, 679989, 672227, 718334, 613361, 647813, 521844, 613183, 612315]"
845377,"[421473, 512239, 40022, 984, 845, 586863, 585759, 765123, 238636, 157845, 433630, 437375, 451918, 665867, 500922, 586591, 532870, 674944, 653740, 763915]"
612506,"[585527, 571123, 539529, 966836, 574082, 686002, 682109, 695476, 746752, 750377, 535845, 583132, 543580, 406, 576017, 74523, 38810, 56815, 653, 453755]"
760522,"[793835, 638045, 735110, 701510, 517764, 516784, 458673, 713828, 659067, 628446, 470821, 345911, 720018, 881274, 727750, 681690, 552364, 689154, 780525, 696536]"
